loan_id,customer_id,product_type,effective_date,maturity_date,ead,pd_12m,origination_pd,lgd,days_past_due,forbearance_flag,remaining_months,recovery_cashflows,eir
1598,2598,home_loan,2019-07-09,2040-07-03,492693,0.0098,0.0088,0.41,0,N,255,"[9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853, 9853]",0.06
1599,2599,home_loan,2023-06-10,2037-06-06,251764,0.0112,0.0101,0.45,0,N,170,"[5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035, 5035]",0.05
1600,2600,home_loan,2017-05-25,2044-05-18,119643,0.0158,0.0142,0.42,0,N,328,"[2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392, 2392]",0.04
1601,2601,home_loan,2024-01-27,2035-01-24,104858,0.0091,0.0082,0.38,0,N,133,"[2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097, 2097]",0.05
1602,2602,home_loan,2019-05-15,2047-05-08,256443,0.0062,0.0056,0.44,0,N,340,"[5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128, 5128]",0.05
1603,2603,home_loan,2021-09-08,2048-09-01,397775,0.0106,0.0095,0.44,0,N,328,"[7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955, 7955]",0.06
1604,2604,home_loan,2019-06-20,2046-06-13,416031,0.0125,0.0113,0.39,0,N,328,"[8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320, 8320]",0.05
1605,2605,home_loan,2023-06-24,2043-06-19,156256,0.0185,0.0166,0.4,0,N,243,"[3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125, 3125]",0.06
1606,2606,personal_loan,2020-07-30,2021-07-30,26957,0.0426,0.0341,0.66,0,N,12,"[539, 539, 539, 539, 539, 539, 539, 539, 539, 539, 539, 539]",0.08
1607,2607,home_loan,2019-08-29,2042-08-23,249192,0.0171,0.0154,0.44,0,N,279,"[4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983, 4983]",0.04
1608,2608,home_loan,2020-07-06,2041-07-01,338209,0.0197,0.0177,0.43,0,N,255,"[6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764, 6764]",0.06
1609,2609,personal_loan,2023-10-26,2027-10-25,47029,0.0968,0.0774,0.67,0,N,48,"[940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940, 940]",0.08
1610,2610,personal_loan,2019-04-26,2020-04-25,40605,0.0348,0.0278,0.76,10,N,12,"[812, 812, 812, 812, 812, 812, 812, 812, 812, 812, 812, 812]",0.06
1611,2611,home_loan,2022-03-20,2041-03-15,374893,0.012,0.0108,0.39,0,N,231,"[7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497, 7497]",0.06
1612,2612,auto_loan,2017-06-05,2024-06-03,42369,0.0213,0.0181,0.41,0,N,85,"[847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847, 847]",0.06
1613,2613,personal_loan,2018-02-24,2021-02-23,13794,0.0891,0.0713,0.78,0,N,36,"[275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275, 275]",0.09
